rank	stars	full_name	language	url	description
487	106	xfqbuaa/carla_simulator_Chinese	Python	https://github.com/xfqbuaa/carla_simulator_Chinese	To build a self driving car simulator for Chinese traffic, which based on intel open source simulator CARLA.
488	106	JoanMartin/trackanimation	Python	https://github.com/JoanMartin/trackanimation	Track Animation is a Python 2 and 3 library that provides an easy and user-adjustable way of creating visualizations from GPS data.
489	106	ZJU-DAILY/SimRN	Python	https://github.com/ZJU-DAILY/SimRN	[VLDB 2025] SimRN: Trajectory Similarity Learning in Road Networks based on Distributed Deep Reinforcement Learning
490	105	immaculate-lift-studio/CityCrafter3D	GDScript	https://github.com/immaculate-lift-studio/CityCrafter3D	Easy to use 3D city generation
491	105	lcodeca/MoSTScenario	Python	https://github.com/lcodeca/MoSTScenario	Monaco SUMO Traffic (MoST) Scenario
492	105	piebro/plotting-maps	HTML	https://github.com/piebro/plotting-maps	A tool to easily create OpenStreetMap SVG maps to plot them with a pen plotter.
493	105	transitland/transitland-datastore	Ruby	https://github.com/transitland/transitland-datastore	Transitland v1 core components. Deprecated. See Transitland v2.
494	104	tier4/caret	Shell	https://github.com/tier4/caret	CARET (Chain-Aware ROS Evaluation Tool) is one of performance analysis tools dedicated with ROS 2 applications
495	104	grote/osm2gtfs	Python	https://github.com/grote/osm2gtfs	Turn OpenStreetMap data and schedule information into GTFS
496	104	UrbanAnalyst/gtfsrouter	R	https://github.com/UrbanAnalyst/gtfsrouter	Routing and analysis engine for GTFS (General Transit Feed Specification) data
497	104	zsoltk/overpasser	Java	https://github.com/zsoltk/overpasser	Fluid Java interface to OpenStreetMap data through querying the Overpass API
498	103	Project-OSRM/osrm-text-instructions	JavaScript	https://github.com/Project-OSRM/osrm-text-instructions	Text instructions from OSRM route responses
499	103	MichaelBosello/carla-colab	Jupyter Notebook	https://github.com/MichaelBosello/carla-colab	How to run CARLA simulator on colab
500	103	hotosm/osm-analytics	JavaScript	https://github.com/hotosm/osm-analytics	OSM Analytics lets you interactively analyze how specific OpenStreetMap features are mapped in a specific region.
